"cast_id","cast_group","cast_date","start_moon","end_moon","lead_time","model","dataset","portalcasting_version","QAQC","notes"
2580,98,"2022-06-09",217,556,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2581,98,"2022-06-09",217,556,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2582,99,"2022-06-16",217,556,12,"AutoArima","all","0.43.0",TRUE,NA
2583,99,"2022-06-16",217,556,12,"AutoArima","controls","0.43.0",TRUE,NA
2584,99,"2022-06-16",217,556,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2585,99,"2022-06-16",217,556,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2586,99,"2022-06-16",217,556,12,"ESSS","all","0.43.0",TRUE,NA
2587,99,"2022-06-16",217,556,12,"ESSS","controls","0.43.0",TRUE,NA
2588,99,"2022-06-16",217,556,12,"ESSS","exclosures","0.43.0",TRUE,NA
2589,99,"2022-06-16",217,556,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2590,99,"2022-06-16",217,556,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2591,99,"2022-06-16",217,556,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2592,99,"2022-06-16",217,556,12,"nbGARCH","all","0.43.0",TRUE,NA
2593,99,"2022-06-16",217,556,12,"nbGARCH","controls","0.43.0",TRUE,NA
2594,99,"2022-06-16",217,556,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2595,99,"2022-06-16",217,556,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2596,99,"2022-06-16",217,556,12,"nbsGARCH","all","0.43.0",TRUE,NA
2597,99,"2022-06-16",217,556,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2598,99,"2022-06-16",217,556,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2599,99,"2022-06-16",217,556,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2600,99,"2022-06-16",217,556,12,"pevGARCH","all","0.43.0",TRUE,NA
2601,99,"2022-06-16",217,556,12,"pevGARCH","controls","0.43.0",TRUE,NA
2602,99,"2022-06-16",217,556,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2603,99,"2022-06-16",217,556,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2604,100,"2022-06-23",217,556,12,"AutoArima","all","0.43.0",TRUE,NA
2605,100,"2022-06-23",217,556,12,"AutoArima","controls","0.43.0",TRUE,NA
2606,100,"2022-06-23",217,556,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2607,100,"2022-06-23",217,556,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2608,100,"2022-06-23",217,556,12,"ESSS","all","0.43.0",TRUE,NA
2609,100,"2022-06-23",217,556,12,"ESSS","controls","0.43.0",TRUE,NA
2610,100,"2022-06-23",217,556,12,"ESSS","exclosures","0.43.0",TRUE,NA
2611,100,"2022-06-23",217,556,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2612,100,"2022-06-23",217,556,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2613,100,"2022-06-23",217,556,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2614,100,"2022-06-23",217,556,12,"nbGARCH","all","0.43.0",TRUE,NA
2615,100,"2022-06-23",217,556,12,"nbGARCH","controls","0.43.0",TRUE,NA
2616,100,"2022-06-23",217,556,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2617,100,"2022-06-23",217,556,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2618,100,"2022-06-23",217,556,12,"nbsGARCH","all","0.43.0",TRUE,NA
2619,100,"2022-06-23",217,556,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2620,100,"2022-06-23",217,556,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2621,100,"2022-06-23",217,556,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2622,100,"2022-06-23",217,556,12,"pevGARCH","all","0.43.0",TRUE,NA
2623,100,"2022-06-23",217,556,12,"pevGARCH","controls","0.43.0",TRUE,NA
2624,100,"2022-06-23",217,556,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2625,100,"2022-06-23",217,556,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2626,101,"2022-06-30",217,557,12,"AutoArima","all","0.43.0",TRUE,NA
2627,101,"2022-06-30",217,557,12,"AutoArima","controls","0.43.0",TRUE,NA
2628,101,"2022-06-30",217,557,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2629,101,"2022-06-30",217,557,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2630,101,"2022-06-30",217,557,12,"ESSS","all","0.43.0",TRUE,NA
2631,101,"2022-06-30",217,557,12,"ESSS","controls","0.43.0",TRUE,NA
2632,101,"2022-06-30",217,557,12,"ESSS","exclosures","0.43.0",TRUE,NA
2633,101,"2022-06-30",217,557,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2634,101,"2022-06-30",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2635,101,"2022-06-30",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2636,101,"2022-06-30",217,557,12,"nbGARCH","all","0.43.0",TRUE,NA
2637,101,"2022-06-30",217,557,12,"nbGARCH","controls","0.43.0",TRUE,NA
2638,101,"2022-06-30",217,557,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2639,101,"2022-06-30",217,557,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2640,101,"2022-06-30",217,557,12,"nbsGARCH","all","0.43.0",TRUE,NA
2641,101,"2022-06-30",217,557,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2642,101,"2022-06-30",217,557,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2643,101,"2022-06-30",217,557,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2644,101,"2022-06-30",217,557,12,"pevGARCH","all","0.43.0",TRUE,NA
2645,101,"2022-06-30",217,557,12,"pevGARCH","controls","0.43.0",TRUE,NA
2646,101,"2022-06-30",217,557,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2647,101,"2022-06-30",217,557,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2648,102,"2022-07-07",217,557,12,"AutoArima","all","0.43.0",TRUE,NA
2649,102,"2022-07-07",217,557,12,"AutoArima","controls","0.43.0",TRUE,NA
2650,102,"2022-07-07",217,557,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2651,102,"2022-07-07",217,557,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2652,102,"2022-07-07",217,557,12,"ESSS","all","0.43.0",TRUE,NA
2653,102,"2022-07-07",217,557,12,"ESSS","controls","0.43.0",TRUE,NA
2654,102,"2022-07-07",217,557,12,"ESSS","exclosures","0.43.0",TRUE,NA
2655,102,"2022-07-07",217,557,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2656,102,"2022-07-07",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2657,102,"2022-07-07",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2658,102,"2022-07-07",217,557,12,"nbGARCH","all","0.43.0",TRUE,NA
2659,102,"2022-07-07",217,557,12,"nbGARCH","controls","0.43.0",TRUE,NA
2660,102,"2022-07-07",217,557,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2661,102,"2022-07-07",217,557,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2662,102,"2022-07-07",217,557,12,"nbsGARCH","all","0.43.0",TRUE,NA
2663,102,"2022-07-07",217,557,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2664,102,"2022-07-07",217,557,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2665,102,"2022-07-07",217,557,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2666,102,"2022-07-07",217,557,12,"pevGARCH","all","0.43.0",TRUE,NA
2667,102,"2022-07-07",217,557,12,"pevGARCH","controls","0.43.0",TRUE,NA
2668,102,"2022-07-07",217,557,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2669,102,"2022-07-07",217,557,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2670,103,"2022-07-14",217,557,12,"AutoArima","all","0.43.0",TRUE,NA
2671,103,"2022-07-14",217,557,12,"AutoArima","controls","0.43.0",TRUE,NA
2672,103,"2022-07-14",217,557,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2673,103,"2022-07-14",217,557,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2674,103,"2022-07-14",217,557,12,"ESSS","all","0.43.0",TRUE,NA
2675,103,"2022-07-14",217,557,12,"ESSS","controls","0.43.0",TRUE,NA
2676,103,"2022-07-14",217,557,12,"ESSS","exclosures","0.43.0",TRUE,NA
2677,103,"2022-07-14",217,557,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2678,103,"2022-07-14",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2679,103,"2022-07-14",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2680,103,"2022-07-14",217,557,12,"nbGARCH","all","0.43.0",TRUE,NA
2681,103,"2022-07-14",217,557,12,"nbGARCH","controls","0.43.0",TRUE,NA
2682,103,"2022-07-14",217,557,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2683,103,"2022-07-14",217,557,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2684,103,"2022-07-14",217,557,12,"nbsGARCH","all","0.43.0",TRUE,NA
2685,103,"2022-07-14",217,557,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2686,103,"2022-07-14",217,557,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2687,103,"2022-07-14",217,557,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2688,103,"2022-07-14",217,557,12,"pevGARCH","all","0.43.0",TRUE,NA
2689,103,"2022-07-14",217,557,12,"pevGARCH","controls","0.43.0",TRUE,NA
2690,103,"2022-07-14",217,557,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2691,103,"2022-07-14",217,557,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2692,104,"2022-07-21",217,557,12,"AutoArima","all","0.43.0",TRUE,NA
2693,104,"2022-07-21",217,557,12,"AutoArima","controls","0.43.0",TRUE,NA
2694,104,"2022-07-21",217,557,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2695,104,"2022-07-21",217,557,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2696,104,"2022-07-21",217,557,12,"ESSS","all","0.43.0",TRUE,NA
2697,104,"2022-07-21",217,557,12,"ESSS","controls","0.43.0",TRUE,NA
2698,104,"2022-07-21",217,557,12,"ESSS","exclosures","0.43.0",TRUE,NA
2699,104,"2022-07-21",217,557,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2700,104,"2022-07-21",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2701,104,"2022-07-21",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2702,104,"2022-07-21",217,557,12,"nbGARCH","all","0.43.0",TRUE,NA
2703,104,"2022-07-21",217,557,12,"nbGARCH","controls","0.43.0",TRUE,NA
2704,104,"2022-07-21",217,557,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2705,104,"2022-07-21",217,557,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2706,104,"2022-07-21",217,557,12,"nbsGARCH","all","0.43.0",TRUE,NA
2707,104,"2022-07-21",217,557,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2708,104,"2022-07-21",217,557,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2709,104,"2022-07-21",217,557,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2710,104,"2022-07-21",217,557,12,"pevGARCH","all","0.43.0",TRUE,NA
2711,104,"2022-07-21",217,557,12,"pevGARCH","controls","0.43.0",TRUE,NA
2712,104,"2022-07-21",217,557,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2713,104,"2022-07-21",217,557,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2714,105,"2022-07-28",217,557,12,"AutoArima","all","0.43.0",TRUE,NA
2715,105,"2022-07-28",217,557,12,"AutoArima","controls","0.43.0",TRUE,NA
2716,105,"2022-07-28",217,557,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2717,105,"2022-07-28",217,557,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2718,105,"2022-07-28",217,557,12,"ESSS","all","0.43.0",TRUE,NA
2719,105,"2022-07-28",217,557,12,"ESSS","controls","0.43.0",TRUE,NA
2720,105,"2022-07-28",217,557,12,"ESSS","exclosures","0.43.0",TRUE,NA
2721,105,"2022-07-28",217,557,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2722,105,"2022-07-28",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2723,105,"2022-07-28",217,557,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2724,105,"2022-07-28",217,557,12,"nbGARCH","all","0.43.0",TRUE,NA
2725,105,"2022-07-28",217,557,12,"nbGARCH","controls","0.43.0",TRUE,NA
2726,105,"2022-07-28",217,557,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2727,105,"2022-07-28",217,557,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2728,105,"2022-07-28",217,557,12,"nbsGARCH","all","0.43.0",TRUE,NA
2729,105,"2022-07-28",217,557,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2730,105,"2022-07-28",217,557,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2731,105,"2022-07-28",217,557,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2732,105,"2022-07-28",217,557,12,"pevGARCH","all","0.43.0",TRUE,NA
2733,105,"2022-07-28",217,557,12,"pevGARCH","controls","0.43.0",TRUE,NA
2734,105,"2022-07-28",217,557,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2735,105,"2022-07-28",217,557,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2736,106,"2022-08-04",217,558,12,"AutoArima","all","0.43.0",TRUE,NA
2737,106,"2022-08-04",217,558,12,"AutoArima","controls","0.43.0",TRUE,NA
2738,106,"2022-08-04",217,558,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2739,106,"2022-08-04",217,558,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2740,106,"2022-08-04",217,558,12,"ESSS","all","0.43.0",TRUE,NA
2741,106,"2022-08-04",217,558,12,"ESSS","controls","0.43.0",TRUE,NA
2742,106,"2022-08-04",217,558,12,"ESSS","exclosures","0.43.0",TRUE,NA
2743,106,"2022-08-04",217,558,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2744,106,"2022-08-04",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2745,106,"2022-08-04",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2746,106,"2022-08-04",217,558,12,"nbGARCH","all","0.43.0",TRUE,NA
2747,106,"2022-08-04",217,558,12,"nbGARCH","controls","0.43.0",TRUE,NA
2748,106,"2022-08-04",217,558,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2749,106,"2022-08-04",217,558,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2750,106,"2022-08-04",217,558,12,"nbsGARCH","all","0.43.0",TRUE,NA
2751,106,"2022-08-04",217,558,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2752,106,"2022-08-04",217,558,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2753,106,"2022-08-04",217,558,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2754,106,"2022-08-04",217,558,12,"pevGARCH","all","0.43.0",TRUE,NA
2755,106,"2022-08-04",217,558,12,"pevGARCH","controls","0.43.0",TRUE,NA
2756,106,"2022-08-04",217,558,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2757,106,"2022-08-04",217,558,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2758,107,"2022-08-11",217,558,12,"AutoArima","all","0.43.0",TRUE,NA
2759,107,"2022-08-11",217,558,12,"AutoArima","controls","0.43.0",TRUE,NA
2760,107,"2022-08-11",217,558,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2761,107,"2022-08-11",217,558,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2762,107,"2022-08-11",217,558,12,"ESSS","all","0.43.0",TRUE,NA
2763,107,"2022-08-11",217,558,12,"ESSS","controls","0.43.0",TRUE,NA
2764,107,"2022-08-11",217,558,12,"ESSS","exclosures","0.43.0",TRUE,NA
2765,107,"2022-08-11",217,558,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2766,107,"2022-08-11",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2767,107,"2022-08-11",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2768,107,"2022-08-11",217,558,12,"nbGARCH","all","0.43.0",TRUE,NA
2769,107,"2022-08-11",217,558,12,"nbGARCH","controls","0.43.0",TRUE,NA
2770,107,"2022-08-11",217,558,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2771,107,"2022-08-11",217,558,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2772,107,"2022-08-11",217,558,12,"nbsGARCH","all","0.43.0",TRUE,NA
2773,107,"2022-08-11",217,558,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2774,107,"2022-08-11",217,558,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2775,107,"2022-08-11",217,558,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2776,107,"2022-08-11",217,558,12,"pevGARCH","all","0.43.0",TRUE,NA
2777,107,"2022-08-11",217,558,12,"pevGARCH","controls","0.43.0",TRUE,NA
2778,107,"2022-08-11",217,558,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2779,107,"2022-08-11",217,558,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2780,108,"2022-08-18",217,558,12,"AutoArima","all","0.43.0",TRUE,NA
2781,108,"2022-08-18",217,558,12,"AutoArima","controls","0.43.0",TRUE,NA
2782,108,"2022-08-18",217,558,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2783,108,"2022-08-18",217,558,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2784,108,"2022-08-18",217,558,12,"ESSS","all","0.43.0",TRUE,NA
2785,108,"2022-08-18",217,558,12,"ESSS","controls","0.43.0",TRUE,NA
2786,108,"2022-08-18",217,558,12,"ESSS","exclosures","0.43.0",TRUE,NA
2787,108,"2022-08-18",217,558,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2788,108,"2022-08-18",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2789,108,"2022-08-18",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2790,108,"2022-08-18",217,558,12,"nbGARCH","all","0.43.0",TRUE,NA
2791,108,"2022-08-18",217,558,12,"nbGARCH","controls","0.43.0",TRUE,NA
2792,108,"2022-08-18",217,558,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2793,108,"2022-08-18",217,558,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2794,108,"2022-08-18",217,558,12,"nbsGARCH","all","0.43.0",TRUE,NA
2795,108,"2022-08-18",217,558,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2796,108,"2022-08-18",217,558,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2797,108,"2022-08-18",217,558,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2798,108,"2022-08-18",217,558,12,"pevGARCH","all","0.43.0",TRUE,NA
2799,108,"2022-08-18",217,558,12,"pevGARCH","controls","0.43.0",TRUE,NA
2800,108,"2022-08-18",217,558,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2801,108,"2022-08-18",217,558,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2802,109,"2022-08-25",217,558,12,"AutoArima","all","0.43.0",TRUE,NA
2803,109,"2022-08-25",217,558,12,"AutoArima","controls","0.43.0",TRUE,NA
2804,109,"2022-08-25",217,558,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2805,109,"2022-08-25",217,558,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2806,109,"2022-08-25",217,558,12,"ESSS","all","0.43.0",TRUE,NA
2807,109,"2022-08-25",217,558,12,"ESSS","controls","0.43.0",TRUE,NA
2808,109,"2022-08-25",217,558,12,"ESSS","exclosures","0.43.0",TRUE,NA
2809,109,"2022-08-25",217,558,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2810,109,"2022-08-25",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2811,109,"2022-08-25",217,558,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2812,109,"2022-08-25",217,558,12,"nbGARCH","all","0.43.0",TRUE,NA
2813,109,"2022-08-25",217,558,12,"nbGARCH","controls","0.43.0",TRUE,NA
2814,109,"2022-08-25",217,558,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2815,109,"2022-08-25",217,558,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2816,109,"2022-08-25",217,558,12,"nbsGARCH","all","0.43.0",TRUE,NA
2817,109,"2022-08-25",217,558,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2818,109,"2022-08-25",217,558,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2819,109,"2022-08-25",217,558,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2820,109,"2022-08-25",217,558,12,"pevGARCH","all","0.43.0",TRUE,NA
2821,109,"2022-08-25",217,558,12,"pevGARCH","controls","0.43.0",TRUE,NA
2822,109,"2022-08-25",217,558,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2823,109,"2022-08-25",217,558,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2824,110,"2022-09-01",217,559,12,"AutoArima","all","0.43.0",TRUE,NA
2825,110,"2022-09-01",217,559,12,"AutoArima","controls","0.43.0",TRUE,NA
2826,110,"2022-09-01",217,559,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2827,110,"2022-09-01",217,559,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2828,110,"2022-09-01",217,559,12,"ESSS","all","0.43.0",TRUE,NA
2829,110,"2022-09-01",217,559,12,"ESSS","controls","0.43.0",TRUE,NA
2830,110,"2022-09-01",217,559,12,"ESSS","exclosures","0.43.0",TRUE,NA
2831,110,"2022-09-01",217,559,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2832,110,"2022-09-01",217,559,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2833,110,"2022-09-01",217,559,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2834,110,"2022-09-01",217,559,12,"nbGARCH","all","0.43.0",TRUE,NA
2835,110,"2022-09-01",217,559,12,"nbGARCH","controls","0.43.0",TRUE,NA
2836,110,"2022-09-01",217,559,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2837,110,"2022-09-01",217,559,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2838,110,"2022-09-01",217,559,12,"nbsGARCH","all","0.43.0",TRUE,NA
2839,110,"2022-09-01",217,559,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2840,110,"2022-09-01",217,559,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2841,110,"2022-09-01",217,559,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2842,110,"2022-09-01",217,559,12,"pevGARCH","all","0.43.0",TRUE,NA
2843,110,"2022-09-01",217,559,12,"pevGARCH","controls","0.43.0",TRUE,NA
2844,110,"2022-09-01",217,559,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2845,110,"2022-09-01",217,559,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2846,111,"2022-09-08",217,559,12,"AutoArima","all","0.43.0",TRUE,NA
2847,111,"2022-09-08",217,559,12,"AutoArima","controls","0.43.0",TRUE,NA
2848,111,"2022-09-08",217,559,12,"AutoArima","exclosures","0.43.0",TRUE,NA
2849,111,"2022-09-08",217,559,12,"AutoArima","dm_controls","0.43.0",TRUE,NA
2850,111,"2022-09-08",217,559,12,"ESSS","all","0.43.0",TRUE,NA
2851,111,"2022-09-08",217,559,12,"ESSS","controls","0.43.0",TRUE,NA
2852,111,"2022-09-08",217,559,12,"ESSS","exclosures","0.43.0",TRUE,NA
2853,111,"2022-09-08",217,559,12,"ESSS","dm_controls","0.43.0",TRUE,NA
2854,111,"2022-09-08",217,559,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2855,111,"2022-09-08",217,559,12,"jags_RW","dm_controls","0.43.0",TRUE,NA
2856,111,"2022-09-08",217,559,12,"nbGARCH","all","0.43.0",TRUE,NA
2857,111,"2022-09-08",217,559,12,"nbGARCH","controls","0.43.0",TRUE,NA
2858,111,"2022-09-08",217,559,12,"nbGARCH","exclosures","0.43.0",TRUE,NA
2859,111,"2022-09-08",217,559,12,"nbGARCH","dm_controls","0.43.0",TRUE,NA
2860,111,"2022-09-08",217,559,12,"nbsGARCH","all","0.43.0",TRUE,NA
2861,111,"2022-09-08",217,559,12,"nbsGARCH","controls","0.43.0",TRUE,NA
2862,111,"2022-09-08",217,559,12,"nbsGARCH","exclosures","0.43.0",TRUE,NA
2863,111,"2022-09-08",217,559,12,"nbsGARCH","dm_controls","0.43.0",TRUE,NA
2864,111,"2022-09-08",217,559,12,"pevGARCH","all","0.43.0",TRUE,NA
2865,111,"2022-09-08",217,559,12,"pevGARCH","controls","0.43.0",TRUE,NA
2866,111,"2022-09-08",217,559,12,"pevGARCH","exclosures","0.43.0",TRUE,NA
2867,111,"2022-09-08",217,559,12,"pevGARCH","dm_controls","0.43.0",TRUE,NA
2868,112,"2022-09-15",217,559,12,"AutoArima","all","0.43.0",TRUE,NA
2869,112,"2022-09-15",217,559,12,"AutoArima","controls","0.43.0",TRUE,NA
