year,month,CFSv2_1,CMC1_1,CMC2_1,GFDL_1,NASA_GEOS5v2_1,NCAR_1,GFDL-FLOR_1,ENSMEAN_1,CFSv2_2,CMC1_2,CMC2_2,GFDL_2,NASA_GEOS5v2_2,NCAR_2,GFDL-FLOR_2,ENSMEAN_2,CFSv2_3,CMC1_3,CMC2_3,GFDL_3,NASA_GEOS5v2_3,NCAR_3,GFDL-FLOR_3,ENSMEAN_3,CFSv2_4,CMC1_4,CMC2_4,GFDL_4,NASA_GEOS5v2_4,NCAR_4,GFDL-FLOR_4,ENSMEAN_4,CFSv2_5,CMC1_5,CMC2_5,GFDL_5,NASA_GEOS5v2_5,NCAR_5,GFDL-FLOR_5,ENSMEAN_5,CFSv2_6,CMC1_6,CMC2_6,GFDL_6,NASA_GEOS5v2_6,NCAR_6,GFDL-FLOR_6,ENSMEAN_6,CFSv2_7,CMC1_7,CMC2_7,GFDL_7,NASA_GEOS5v2_7,NCAR_7,GFDL-FLOR_7,ENSMEAN_7
1995,8,26.249,25.618,26.849,25.8,25.321,25.893,26.262,25.999,26.604,25.105,24.529,26.232,25.198,25.275,26.458,25.629,26.254,25.196,25.662,23.962,25.356,25.183,25.585,25.314,25.692,25.375,24.223,24.514,25.896,23.962,25.453,25.016,26.028,24.753,25.397,24.287,24.932,24.659,25.51,25.081,26.172,25.216,24.55,25.2,25.995,24.567,25.935,25.377,25.299,25.085,25.495,24.642,25.524,24.099,24.642,24.969
1995,9,23.86,23.336,23.56,23.941,23.802,22.122,24.501,23.589,23.243,23.521,24.588,22.808,23.571,23.449,24.051,23.604,24.498,23.216,23.335,22.692,21.855,23.316,24.07,23.283,23.444,22.043,23.41,20.978,23.297,22.887,23.823,22.84,23.794,24.59,23.552,21.345,23.317,22.363,23.549,23.216,24.145,22.368,22.463,21.505,21.692,23.594,22.35,22.588,24.04,23.797,23.528,23.029,22.884,20.949,23.378,23.086
1995,10,17.585,18.164,17.861,17.799,17.725,16.865,18.43,17.775,17.401,17.98,17.997,17.525,17.627,17.328,17.854,17.673,17.42,16.6,17.707,16.379,16.448,17.959,17.667,17.169,17.067,16.555,16.881,15.069,16.082,16.517,17.654,16.546,17.128,16.611,17.529,16.391,17.299,17.166,18.086,17.173,17.788,17.98,16.33,16.331,15.976,17.124,17.229,16.965,17.529,17.58,17.335,16.954,16.213,17.018,17.003,17.09
1995,11,9.5718,10.749,10.311,11.197,11.411,9.8062,11.531,10.654,11.122,10.61,11.399,13.224,11.383,12.951,10.71,11.628,11.68,9.9244,9.9149,10.944,12.297,10.961,11.255,10.997,11.079,11.5,11.089,9.755,12.214,10.738,11.645,11.146,11.237,9.8357,11.337,9.6327,10.828,11.844,12.182,10.985,11.333,10.162,10.958,9.1797,12.237,10.354,11.718,10.849,10.961,13.796,10.531,9.9654,10.834,12.245,11.995,11.476
1995,12,6.8337,6.9265,7.9416,8.4122,7.2575,6.1038,7.2751,7.2501,6.1786,7.5328,5.8814,7.6308,8.591,8.477,6.6525,7.2777,7.4536,6.3169,7.1323,7.2604,7.1688,7.8457,6.3894,7.081,7.2509,5.4979,6.7902,5.7442,8.1137,6.6562,8.1119,6.8807,6.2517,5.8705,7.5161,7.3241,7.4167,6.4688,7.9759,6.9748,6.9248,7.1233,7.0762,6.8746,6.4105,7.8702,7.2759,7.0794,6.3045,7.9349,5.8488,5.2419,6.2053,6.9284,8.9925,6.7795
1996,1,8.6522,7.4782,7.5879,7.7815,6.0532,8.0701,7.5295,7.5932,6.9562,6.3633,7.8171,8.0086,7.6974,7.1634,7.1546,7.3087,7.9572,6.2257,5.9554,8.5671,8.0092,7.5705,7.7049,7.4271,7.213,8.5291,7.8039,6.694,7.8513,8.3175,7.0036,7.6303,7.3819,7.3624,6.5019,6.5564,8.2255,8.0589,6.8732,7.28,6.4289,6.2087,6.4076,6.8607,7.1674,7.1275,7.0478,6.7498,8.7005,5.908,6.002,5.4155,7.5432,7.3066,8.5023,7.054
1996,2,9.7172,8.7627,9.4185,10.029,9.9027,9.0846,9.5016,9.4881,9.8783,8.0518,9.9427,9.6424,8.983,9.22,8.8919,9.23,10.322,9.8577,9.7972,10.303,9.7471,10.002,7.9441,9.7104,9.8917,9.0313,9.0959,9.4109,9.1644,8.771,8.5702,9.1336,8.7966,8.7207,9.9218,10.642,9.5929,9.145,9.7226,9.5059,9.5567,8.7872,9.7442,8.181,8.242,10.102,9.0645,9.0967,10.139,9.6645,8.5677,8.699,9.2139,10.171,9.8527,9.4726
1996,3,13.459,11.52,13.548,12.632,12.429,11.691,12.603,12.555,11.805,11.997,12.399,13.429,12.993,12.453,12.123,12.457,14.704,11.564,11.301,12.755,12.545,13.061,12.284,12.602,12.436,12.24,13.351,13.316,11.869,11.52,12.612,12.478,12.231,13.301,11.807,13.657,13.221,12.651,12.816,12.812,12.56,13.039,12.912,14.757,12.948,11.399,12.86,12.925,12.26,11.576,11.782,12.913,13.497,12.488,12.254,12.396
1996,4,16.951,14.803,15.562,15.565,16.347,15.689,15.779,15.814,15.812,15.555,16.452,17.014,16.134,15.697,15.93,16.085,16.288,15.188,15.718,17.166,16.579,15.221,16.864,16.146,16.077,15.185,15.96,17.246,16.068,15.643,16.657,16.119,15.883,16.141,17.18,18,16.871,14.806,16.107,16.427,16.556,16.214,15.853,16.155,16.81,16.148,17.264,16.429,16.297,18.124,17.831,16.927,15.576,16.274,17.024,16.865
1996,5,20.605,19.988,19.701,19.148,20.137,20.964,20.012,20.079,21.139,19.526,19.802,20.783,20.426,21.314,20.008,20.428,20.729,18.914,20.818,22.525,21.222,20.552,21.331,20.87,20.788,18.736,21.228,21.009,21.38,20.914,21.492,20.792,22.276,19.724,20.886,21.402,21.832,20.649,21.761,21.219,21.563,22.004,21.83,21.723,21.288,20.458,21.073,21.42,21.957,21.724,19.754,21.197,21.47,20.337,21.182,21.089
1996,6,25.275,24.473,25.779,25.493,25.835,25.027,26.022,25.415,25.671,25.733,25.793,24.804,26.254,24.415,25.381,25.436,25.894,24.729,24.748,26.745,25.189,25.744,24.639,25.384,27.219,24.963,26.252,26.487,26.02,24.569,25.658,25.881,25.621,24.586,24.79,26.627,25.899,25.604,26.193,25.617,26.811,25.271,25.081,26.117,24.686,24.889,26.077,25.562,26.82,25.411,26.561,25.279,25.107,26.185,25.557,25.846
1996,7,26.571,26.262,26.748,26.312,26.713,26.653,26.883,26.592,26.797,25.982,26.809,26.288,27.264,26.697,27.462,26.757,26.838,24.996,26.198,25.696,27.305,26.571,27.366,26.424,27.944,26.702,26.091,26.502,27.294,26.395,26.543,26.782,27.808,26.143,26.258,26.815,26.667,26.068,27.117,26.697,27.241,26.137,26.708,25.276,26.802,26.864,27.045,26.582,27.191,26.626,26.267,25.278,26.498,26.432,26.388,26.383
1996,8,25.159,24.22,24.657,24.959,25.12,24.963,25.549,24.947,25.094,24.122,24.016,24.302,25.194,24.847,25.874,24.778,25.246,23.801,24.647,24.213,26.223,25.45,26.919,25.214,25.078,23.415,24.789,23.959,25.874,25.415,26.724,25.036,25.707,24.583,25.132,24.458,26.022,25.337,26.31,25.364,25.721,23.672,25.008,24.155,24.588,25.155,25.888,24.884,25.386,24.51,24.918,23.984,25.56,25.386,26.322,25.152
1996,9,22.451,20.982,21.791,22.405,22.129,23.333,22.14,22.176,22.919,21.298,22.247,21.27,21.907,22.777,22.914,22.19,23.181,21.029,21.95,20.736,22.752,22.821,22.992,22.209,22.541,22.176,23.517,22.627,24.632,23.726,24.023,23.32,22.323,21.408,23.148,20.98,24.285,23.038,23.363,22.649,21.664,21.829,22.144,22.457,23.789,22.152,23.282,22.474,22.986,21.812,22.003,22.664,22.897,22.552,23.296,22.601
1996,10,16.507,16.872,16.217,17.601,16.219,17.196,16.174,16.684,16.207,16.702,16.416,16.565,16.517,16.165,16.683,16.465,16.066,16.673,17.309,16.537,16.603,16.584,16.799,16.653,16.888,15.895,16.147,17.338,16.476,17.556,17.176,16.782,16.355,16.174,18.216,18.311,17.729,19.476,17.664,17.704,16.031,15.139,16.65,17.375,16.793,15.986,17.015,16.427,16.001,17.567,17.403,15.724,16.738,16.878,16.791,16.729
1996,11,11.157,8.9697,11.231,10.417,10.887,10.776,10.491,10.561,10.354,11.44,11.465,12.253,9.7293,12.282,11.225,11.25,11.394,8.6502,10.217,11.522,10.325,10.552,10.571,10.462,11.22,10.548,12.474,10.572,9.4586,11.031,11.942,11.035,8.5196,9.7784,10.602,11.942,10.112,9.9816,11.116,10.293,10.798,11.209,12.799,12.411,11.987,12.14,10.358,11.672,10.153,8.2361,11.306,10.235,11.886,11.004,10.838,10.523
1996,12,6.812,6.593,7.6101,7.4778,7.5536,5.5812,7.406,7.0048,7.4295,7.4127,8.1675,7.4313,6.7817,6.2469,7.4396,7.2727,6.2264,6.4375,8.1206,6.4214,6.1624,8.4599,8.9009,7.247,7.114,5.7865,7.2377,7.9332,8.3136,6.6406,6.6017,7.0896,6.9232,7.1049,7.0271,8.3266,7.9007,7.3909,7.288,7.4231,7.4955,8.3563,9.043,6.6671,6.2228,6.4223,7.3602,7.3667,6.6162,5.9725,6.4658,7.8496,6.1382,7.9497,6.7894,6.8259
1997,1,7.0589,6.6809,7.9451,7.7351,6.986,6.9023,5.6899,6.9997,6.4642,6.9581,7.7382,6.6658,8.2947,7.0447,6.6024,7.1097,6.0333,5.8093,6.2501,6.8541,6.9779,7.2034,7.9102,6.7198,7.3157,5.87,7.9231,7.5555,6.9928,8.0268,7.8393,7.3605,8.2063,5.8547,8.5034,8.6451,6.3899,9.0844,7.6689,7.7647,7.5389,8.7647,8.175,7.5363,8.3901,5.9907,7.9462,7.7631,7.1567,6.9366,8.115,6.7883,7.6664,7.5883,7.0957,7.3353
1997,2,9.4626,9.1884,9.1806,9.4211,8.8502,9.5953,9.0184,9.2452,9.6046,8.3754,9.1478,9.8861,8.7489,9.1566,9.3116,9.1759,8.9899,8.5874,8.6527,8.7956,9.794,8.6637,10.103,9.0838,9.8046,8.6711,9.3206,8.223,8.4122,9.8992,7.8951,8.8894,9.1359,9.3152,9.0827,7.4481,8.5207,8.2199,7.9194,8.5203,9.8027,8.1287,9.9981,9.1582,9.6797,10.204,9.7559,9.5325,9.1193,8.1117,9.3278,8.7971,9.852,8.3621,9.6906,9.0372
1997,3,12.453,11.249,12.465,11.005,10.664,11.443,11.042,11.474,12.354,10.124,11.011,11.445,11.091,10.766,11.609,11.2,11.651,10.717,11.463,12.351,11.241,11.271,10.866,11.366,11.763,10.707,11.354,11.686,11.473,11.742,11.778,11.5,11.443,10.149,11.593,12.463,11.62,12.638,11.189,11.585,12.969,10.724,12.863,11.652,11.905,11.5,11.451,11.866,12.66,10.769,11.221,11.996,11.809,13.484,12.888,12.118
1997,4,16.086,13.312,15.941,15.654,16.304,15.607,14.986,15.413,15.337,14.5,14.538,15.563,15.471,14.342,14.929,14.954,15.385,13.955,15.953,14.311,14.88,14.316,15.799,14.943,16.404,15.623,14.357,16.005,15.108,14.295,14.639,15.204,15.342,14.07,15.051,15.323,16.002,14.301,14.519,14.944,15.154,15.051,15.589,15.58,14.815,14.725,15.138,15.15,15.947,14.686,15.249,15.977,15.841,15.284,15.642,15.518
1997,5,19.643,18.701,20.702,23.101,19.748,20.427,18.82,20.163,19.987,19.511,18.892,20.67,20.26,19.295,19.594,19.744,20.501,19.267,18.731,19.391,20.338,18.679,18.728,19.376,20.187,18.996,19.577,19.551,19.259,19.973,19.625,19.595,20.543,18.95,19.761,19.965,19.121,19.364,19.334,19.577,18.787,18.478,20.368,20.108,20.058,18.841,18.931,19.367,19.888,19.316,19.262,20.752,19.215,19.256,21.216,19.844
1997,6,24.867,24.61,25.214,25.253,24.391,24.216,23.921,24.639,25.611,23.966,24.225,27.021,24.742,25.408,23.553,24.932,25.094,23.285,23.823,27.45,25.222,24.258,24.182,24.759,25.147,23.671,24.678,25.583,25.112,23.929,24.018,24.591,25.035,24.762,23.933,26.039,25.577,24.931,24.145,24.917,25.475,24.451,25.751,24.789,26.681,23.968,24.395,25.073,24.385,23.645,25.673,25.494,25.317,24.319,24.205,24.72
1997,7,26.572,26.262,25.759,26.795,27.567,26.905,25.239,26.443,26.692,27.112,26.305,26.054,26.965,26.53,25.936,26.513,26.821,26.216,27.306,26.944,26.908,26.434,25.799,26.633,26.736,26.08,26.543,27.527,27.033,25.457,25.721,26.442,26.902,25.291,26.629,26.959,26.633,25.191,25.939,26.221,26.624,25.202,26.679,26,28.354,26.338,25.723,26.417,26.348,26.076,26.696,26.78,26.707,26.174,26.166,26.421
1997,8,25.075,24.87,25.892,25.975,25.516,25.18,24.202,25.244,24.794,25.074,25.518,25.863,26.578,25.788,24.315,25.419,24.409,27.082,24.914,26.622,25.233,25.586,25.041,25.555,25.703,24.768,25.808,26.29,25.934,24.772,24.584,25.409,25.284,24.537,25.136,25.949,24.706,24.808,24.753,25.025,24.87,25.158,24.279,26.074,25.495,24.43,24.533,24.977,24.76,24.191,24.782,24.926,26.481,24.728,24.629,24.928
1997,9,21.826,21.726,23.286,22.891,22.592,21.893,20.651,22.123,21.632,21.315,22.388,23.755,22.904,23.552,20.827,22.339,21.232,22.045,21.043,24.057,23.427,22.592,21.108,22.215,21.141,23.119,21.716,23.728,21.847,22.579,20.637,22.11,22.205,22.004,20.836,22.974,22.788,22.951,21.109,22.124,22.708,22.838,20.934,22.361,22.398,22.421,21.137,22.114,21.639,23.049,22.25,23.076,22.086,21.7,22.185,22.284
1997,10,16.722,16.208,16.846,17.109,16.703,16.253,15.198,16.434,15.26,15.881,16.325,17.314,15.986,16.487,15.545,16.114,17.184,18.014,16.079,18.263,16.122,16.312,16.183,16.88,16.672,16.305,15.68,16.345,17.298,15.221,16.12,16.234,16.555,16.377,15.812,16.737,17.171,17.526,15.519,16.528,16.817,16.389,16.661,16.927,15.988,15.084,16.539,16.343,16.555,15.733,16.605,17.827,16.168,15.629,16.114,16.376
1997,11,9.7162,8.5128,8.3451,8.4918,9.9139,10.385,9.6491,9.2877,8.9411,9.603,9.1215,10.168,9.1353,9.8573,8.8279,9.3791,8.6095,8.707,9.1807,8.8991,9.743,9.0274,8.2328,8.9142,9.5869,9.5054,9.6074,11.779,9.778,9.9539,8.1877,9.7711,8.2623,8.1863,8.6542,8.1817,10.166,9.1367,9.3668,8.8506,10.301,8.2499,8.274,11.113,9.5274,11.111,9.8303,9.7724,9.5229,10.768,9.5216,9.8016,9.1815,10.452,9.2784,9.7895
1997,12,5.508,5.5594,5.5941,6.2565,5.7145,5.8004,5.7003,5.7333,5.5883,5.5916,5.6682,5.5306,5.5623,5.6254,5.6492,5.6022,5.5725,6.0362,5.5718,7.0281,5.5675,5.8922,5.6061,5.8963,5.5103,6.3169,5.7038,5.746,5.5463,6.4606,5.8776,5.8802,5.8669,5.5683,5.7635,5.5719,5.5372,5.8454,5.9227,5.7251,5.5341,5.5361,5.813,5.5575,5.9621,5.806,5.9162,5.7322,5.724,5.6458,6.0332,7.235,5.6768,6.8568,5.9388,6.1586
1998,1,4.8245,6.2519,5.141,5.2689,4.9982,4.9942,4.9018,5.1972,5.4596,5.6199,5.8378,5.269,4.9575,5.1696,4.8271,5.3058,5.028,5.2144,4.8358,4.8583,5.2739,4.9654,4.7162,4.9846,4.9547,5.7857,4.9693,6.241,5.2936,4.9845,5.0351,5.3234,4.717,4.7149,4.7253,5.4371,4.8128,5.8119,4.72,4.9913,4.7147,5.1051,5.3236,5.1575,4.9949,5.1771,4.8527,5.0465,4.7194,6.4981,4.9439,7.8908,5.6234,5.0679,4.8739,5.6596
1998,2,7.102,7.9585,7.9807,7.2478,7.4629,7.9852,7.2753,7.5732,6.9729,7.7116,7.3361,7.3214,7.2441,7.1493,7.1653,7.2716,6.9371,7.738,7.1609,7.567,7.5851,7.4602,7.2247,7.3818,7.1351,8.4327,6.9366,7.9906,7.0008,7.5928,6.9392,7.4326,6.9362,8.1638,7.2551,8.6326,6.9489,6.9368,6.938,7.4016,6.9368,6.9394,6.9706,8.0156,6.9884,6.9981,6.938,7.1124,6.9751,7.901,7.3904,8.1912,7.261,8.6347,6.9379,7.613
1998,3,10.107,10.661,10.939,9.6632,11.263,10.198,10.717,10.507,9.8584,11.509,11.478,10.298,10.353,11.231,10.191,10.703,9.5919,11.017,10.829,10.223,10.519,11.528,10.178,10.555,9.5912,9.7705,11.104,9.5854,10.682,10.405,9.9219,10.152,9.5907,11.105,10.376,10.801,10.006,11.038,9.847,10.395,9.5859,10.894,9.9166,10.066,9.582,10.378,10.059,10.069,9.8795,10.227,10.791,9.5876,9.5848,10.93,9.8348,10.119
1998,4,14.076,15.252,13.912,14.368,14.56,14.265,15.63,14.581,13.882,14.838,15.148,14.063,14.55,14.053,14.748,14.469,13.494,15.57,14.52,14.291,14.719,14.576,14.287,14.494,11.71,15.904,14.102,13.48,14.225,15.84,13.943,14.172,13.777,15.641,14.232,13.791,11.718,15.518,14,14.097,13.808,14.974,13.802,14.035,14.099,15.908,13.593,14.317,13.993,15.694,13.559,13.786,13.409,14.532,14.11,14.155
1998,5,19.09,21.412,18.946,19.158,19.083,19.15,19.752,19.513,18.872,22.256,19.429,18.842,19.28,18.8,19.925,19.629,18.837,20.598,19.627,19.337,19.377,18.975,19.594,19.478,18.684,22.214,19.277,19.913,19.004,18.728,19.93,19.679,18.531,18.871,18.545,18.843,18.825,19.752,19.392,18.965,18.605,20.034,18.689,18.848,18.452,18.867,19.029,18.932,19.257,19.11,18.574,18.546,18.746,19.077,19.482,18.97
1998,6,24.231,23.012,24.371,25.125,24.682,25.453,25.07,24.564,24.408,24.759,24.643,25.217,24.854,24.591,24.826,24.757,24.33,26.762,24.898,24.461,25.332,25.47,26.618,25.41,24.48,24.719,24.724,24.857,24.769,24.319,25.855,24.817,23.964,25.528,24.706,25.142,24.039,24.306,25.695,24.768,24.529,25.757,24.013,24.209,23.893,25.33,25.225,24.708,25.06,25.86,23.804,23.987,23.769,25.354,25.524,24.765
1998,7,26.358,26.837,26.951,26.839,26.61,26.835,27.089,26.788,27.211,27.692,26.053,26.79,26.922,26.38,27.08,26.876,26.325,28.069,26.731,27.115,26.794,27.018,27.668,27.103,26.986,27.448,26.998,27.016,27.104,27.14,28.095,27.255,27.374,27.963,26.628,27.895,27.287,26.092,28.007,27.321,27.197,26.932,27.165,26.215,26.853,25.487,28.013,26.838,28.375,26.994,26.549,26.675,26.954,26.672,28.362,27.226
1998,8,25.857,26.508,27.067,26.383,25.78,25.221,25.109,25.989,25.953,26.104,26.68,26.101,24.533,24.989,25.997,25.765,26.48,24.712,24.756,24.918,25.113,25.617,26.098,25.385,26.104,25.114,25.831,23.897,26.233,25.102,27.064,25.621,26.938,25.863,25.543,24.076,24.902,25.423,26.189,25.562,26.745,26.536,25.199,24.081,26.015,24.76,26.081,25.631,26.911,25.798,25.783,24.849,25.273,25.244,26.125,25.712
1998,9,24.811,23.691,24.207,24.28,22.958,22.387,23.098,23.633,23.742,23.911,23.607,22.714,23.792,22.415,23.152,23.333,24.086,23.936,24.51,21.656,23.245,21.766,23.713,23.273,24.196,23.289,24.587,22.671,23.326,23.018,24.607,23.671,21.43,23.109,23.514,21.375,24.326,22.39,23.317,22.78,23.623,23.028,24.276,22.461,23.81,23.374,24.291,23.552,23.803,22.78,24.377,21.984,23.28,22.808,23.855,23.27
1998,10,18.796,18.019,17.621,17.114,16.999,16.387,18.802,17.677,17.897,17.798,18.072,16.195,17.557,17.325,17.978,17.546,17.095,16.617,18.753,16.604,17.146,18.026,18.358,17.514,18.164,18.515,18.445,16.342,17.537,16.653,18.693,17.764,17.022,18.205,16.89,17.671,17.075,16.752,19.535,17.593,16.771,16.828,18.251,16.523,16.981,18.83,19.527,17.673,17.595,18.57,18.581,17.261,16.529,17.824,18.73,17.87
1998,11,11.274,12.277,11.202,11.658,12.49,11.775,11.752,11.775,11.448,11.93,13.486,11.477,13.29,9.9187,12.622,12.025,11.557,12.275,13.374,10.504,12.51,10.407,13.395,12.003,11.119,12.774,11.78,11.343,11.918,11.747,13.832,12.073,9.7874,13.263,12.165,10.46,11.503,10.913,12.122,11.459,11.524,12.363,13.836,11.322,10.189,13.393,13.766,12.342,10.17,13.409,11.689,11.452,11.594,13.259,13.484,12.151
1998,12,7.6459,8.9352,7.9895,7.6511,7.5291,7.8335,8.1351,7.9599,7.4593,6.0641,8.4696,7.8559,7.4629,8.238,7.8315,7.6259,8.4306,7.5607,8.7719,9.0517,7.6887,6.7804,8.313,8.0853,7.3401,7.8872,9.0523,7.2504,7.4467,8.4024,7.9361,7.9022,7.1477,7.3051,9.0118,6.5017,8.7029,7.7259,8.2271,7.8032,6.4571,9.0513,8.449,8.2734,7.8213,8.6219,9.0466,8.2458,7.8452,8.4787,8.8566,7.4078,7.0242,8.601,8.0866,8.0429
1999,1,8.3979,6.8505,8.098,7.0981,8.4392,8.0722,8.3582,7.902,7.9184,6.988,8.0606,8.5396,8.1623,8.4807,9.017,8.1667,7.7595,8.3764,9.3017,6.9264,7.5188,9.6022,8.5676,8.2932,7.697,7.5222,9.6484,8.518,8.0672,7.0889,7.8275,8.0528,7.637,8.0387,9.1338,7.5297,7.7653,8.5932,8.831,8.2184,6.995,8.3387,7.8826,8.6794,7.1238,8.6468,7.6273,7.8991,7.3693,9.3781,8.5714,8.6658,7.6747,7.5091,9.0171,8.3122
1999,2,10.719,10.683,11.672,9.3199,11.161,10.244,10.351,10.593,10.113,9.4275,9.8244,7.5291,10.627,11.794,9.9419,9.894,10.993,8.5102,11.054,10.084,9.8973,9.0862,11.758,10.198,9.0787,11.761,9.6767,10.173,10.443,11.363,9.6518,10.307,10.103,8.9073,11.172,10.705,9.8083,10.721,10.471,10.27,8.5823,9.6881,9.0474,8.4071,9.9152,10.235,10.174,9.4356,10.082,11.796,8.9977,9.5212,9.7736,11.112,10.956,10.32
1999,3,13.223,11.983,13.913,13.409,13.423,13.76,13.043,13.251,14.13,13.498,13.375,13.198,13.177,14.713,14.72,13.83,13.318,13.271,13.82,13.296,12.771,12.479,13.448,13.201,14.053,12.513,12.98,12.73,12.701,11.898,14.14,13.002,12.657,12.539,13.388,12.073,12.233,14.143,14.788,13.117,13.546,13.346,13.726,13.098,12.867,12.198,12.041,12.974,14.316,13.685,12.522,11.949,12.268,14.167,13.939,13.264
1999,4,18.411,18.411,17.921,17.504,16.471,16.657,17.943,17.617,17.656,16.185,16.416,18.071,16.962,16.881,17.639,17.116,18.017,18.254,17.406,17.412,18.408,16.983,18.401,17.84,18.302,17.102,15.944,18.459,16.094,16.214,17.245,17.052,17.486,17.825,17.499,17.28,17.426,18.459,17.602,17.654,18.144,18.433,18.179,16.699,16.735,17.708,18.456,17.765,18.14,17.096,17.596,16.908,15.978,16.762,16.64,17.017
1999,5,23.167,22.848,23.167,22.079,23.162,22.858,22.407,22.813,23.168,21.27,22.329,23.167,21.927,21.416,22.682,22.28,23.165,22.401,22.29,21.463,22.86,19.505,21.969,21.95,23.169,21.647,20.872,21.821,21.724,22.395,22.886,22.073,22.721,22.696,21.493,23.194,19.738,22.053,22.355,22.036,22.656,20.642,20.94,23.084,19.346,21.788,22.509,21.566,23.191,19.602,22.947,21.105,22.52,23.132,22.45,22.135
1999,6,24.928,24.853,24.897,25.314,25.681,25.566,26.766,25.429,27.542,24.513,26.955,25.304,26.054,25.437,27.692,26.214,27.688,25.907,25.716,26.035,24.182,25.689,26.591,25.973,27.596,24.823,25.077,25.872,25.119,26.45,26.51,25.921,27.09,24.623,26.324,27.128,24.295,26.278,27.692,26.205,26.954,24.026,24.954,25.494,25.093,26.065,27.702,25.755,27.633,24.19,25.491,26.299,24.591,26.099,27.619,25.989
1999,7,26.393,26.342,26.68,27.037,26.754,25.268,27.241,26.531,27.099,25.561,26.59,26.874,26.084,27.112,26.576,26.557,27.228,26.562,26.327,27.65,26.118,25.728,26.93,26.649,26.75,27.156,26.696,26.843,25.394,26.684,26.604,26.59,26.68,26.346,26.686,25.485,25.716,27.145,27.866,26.561,26.967,26.053,26.502,26.805,26.282,27.044,27.074,26.675,26.285,26.045,26.42,25.955,26.075,26.589,27.451,26.403
1999,8,25.97,25.815,23.451,26.034,24.247,24.259,25.169,24.992,25.579,25.57,26.437,24.44,24.528,24.857,27.115,25.504,26.093,25.571,25.536,23.416,24.765,25.486,25.618,25.212,25.07,24.005,24.679,24.431,24.812,24.543,25.786,24.761,24.87,25.887,25.35,23.435,23.481,24.588,25.155,24.681,24.692,25.974,24.873,24.172,24.345,25.61,25.267,24.99,25.27,25.848,25.167,24.9,24.574,25.208,25.256,25.175
1999,9,23.457,23.754,23.538,24.285,21.027,21.157,23.153,22.91,23.881,22.176,23.826,22.32,23.029,23.445,23.831,23.215,23.778,22.886,23.327,21.459,23.03,21.835,24.834,23.021,23.626,23.603,23.603,21.222,23.772,22.883,23.886,23.228,23.632,21.766,23.462,21.795,21.638,22.192,24.354,22.691,22.675,24.025,24.58,20.982,22.439,21.979,23.713,22.913,23.654,20.898,24.245,21.827,22.275,22.532,22.573,22.572
1999,10,17.323,16.944,18.103,17.473,17.577,16.7,18.222,17.477,17.647,16.954,17.167,17.667,16.319,17.543,18.278,17.368,17.105,17.621,16.816,17.919,17.304,18.006,18.325,17.585,17.124,16.817,17.703,17.017,16.687,16.956,19.574,17.411,17.645,16.705,17.546,16.976,16.83,16.626,18.5,17.261,17.526,16.988,17.077,16.712,17.207,17.039,18.818,17.338,16.273,17.404,19.575,17.288,16.463,16.352,17.863,17.317
1999,11,11.853,12.607,11.932,12.157,13.262,10.767,12.792,12.196,12.594,12.054,11.084,11.89,11.46,10.361,12.007,11.636,10.888,11.638,11.439,10.719,10.117,12.032,11.331,11.167,11.322,11.471,10.472,12.326,11.322,13.792,12.503,11.887,10.46,11.296,12.76,11.365,11.096,11.201,13.791,11.71,11.688,11.927,11.85,11.696,11.96,13.046,12.549,12.102,11.097,11.507,12.702,11.381,10.994,10.711,11.586,11.425
1999,12,7.6544,6.9903,7.6618,9.0929,8.5306,5.7894,7.9437,7.6662,8.316,8.0097,7.4112,9.0656,8.7744,7.5916,9.0673,8.3194,8.5097,8.3161,8.4101,8.5642,8.8217,7.7933,8.604,8.4313,7.0396,7.5429,8.0137,7.4126,8.63,8.0338,9.0908,7.9662,7.7659,9.0864,9.0911,7.6893,9.0636,8.5286,9.0585,8.6119,5.8634,7.1049,7.403,8.3554,8.4376,7.9319,8.8921,7.7126,7.86,7.3597,8.3446,9.0073,9.0868,8.3966,8.8831,8.4197
2000,1,8.0689,8.101,9.619,8.9434,8.8819,7.8278,8.9539,8.628,8.2876,7.5847,8.356,9.0731,7.9698,8.6263,7.9942,8.2703,8.0842,8.0592,8.4871,7.9097,7.832,8.719,8.5684,8.2371,8.6518,9.6178,7.8758,7.3534,8.0919,7.2723,7.8876,8.1072,8.1633,8.96,8.6488,6.7719,9.5583,7.4841,8.0964,8.2404,8.472,7.2186,7.5413,8.5721,7.8932,6.1149,8.7443,7.7938,7.919,6.1101,7.9883,8.2918,8.8558,7.1112,8.8891,7.8808
2000,2,11.176,11.681,11.433,11.047,10.782,11.681,10.619,11.203,11.705,9.0027,11.2,11.705,10.414,10.033,10.353,10.63,11.334,9.6168,10.067,10.648,10.364,9.8404,9.7779,10.236,9.7078,10.61,9.5175,10.713,10.289,8.0843,11.24,10.023,10.758,10.005,10.822,11.622,10.65,10.138,10.201,10.599,11.679,10.041,9.1707,10.359,11.699,9.0127,10.733,10.385,11.704,9.8541,10.017,11.679,11.264,9.5351,10.73,10.683
